id,chapter_id,number,text,name,url
8-36-100,8-36,100, ,"8.36.100 Dumping of Garbage, Refuse and Other Solid Wastes.",/article/21694
8-36-110,8-36,110, ,8.36.110 Permits for Searching Dumps.,/article/21695
8-36-120,8-36,120, ,8.36.120 Disposal of Refuse from Outside the City.,/article/21696
8-36-150,8-36,150, ,8.36.150 Burning Clothes.,/article/21698
8-36-160,8-36,160, ,8.36.160 Cleaning Skeletons.,/article/21699
8-36-170,8-36,170, ,"8.36.170 Construction of Vehicles to Convey Garbage, Refuse and Other Solid Waste.",/article/21700
8-36-180,8-36,180, ,8.36.180 Vehicles Containing Manure to be Covered.,/article/21701
8-40-010,8-40,010, ,8.40.010 Definitions.,/article/21702
8-40-020,8-40,020, ,8.40.020 Regulations.,/article/21703
8-40-030,8-40,030, ,8.40.030 New Buildings to be Made Ratproof.,/article/21704
8-40-040,8-40,040, ,8.40.040 Additional Restrictions.,/article/21705
8-40-050,8-40,050, ,8.40.050 Docks and Wharves to be Protected.,/article/21706
8-40-060,8-40,060, ,8.40.060 Requirements for Watercraft.,/article/21707
8-40-070,8-40,070, ,8.40.070 Packing Houses.,/article/21708
8-40-080,8-40,080, ,8.40.080 Sanitary Maintenance of Buildings.,/article/21709
8-40-090,8-40,090, ,8.40.090 Unsanitary Accumulations.,/article/21710
8-40-100,8-40,100, ,8.40.100 Nuisance Abatement.,/article/21711
8-40-110,8-40,110, ,8.40.110 Metal Garbage Cans Required.,/article/21712
8-40-120,8-40,120, ,8.40.120 Accumulation of Waste Matters Attractive to Rats.,/article/21713
8-40-130,8-40,130, ,8.40.130 Demolition of Rat Infested Buildings.,/article/21714
8-40-140,8-40,140, ,8.40.140 Additional Regulations.,/article/21715
8-44-010,8-44,010, ,8.44.010 Created   Duties and Powers.,/article/21716
8-44-020,8-44,020, ,8.44.020 Interference with Officers.,/article/21718
8-44-030,8-44,030, ,8.44.030  Brush to be Removed   Nuisance - Abatement - Lien.,/article/514493
8-48-010,8-48,010, ,8.48.010 Common Drinking Cups and Towels.,/article/21721
8-48-020,8-48,020, ,8.48.020 Public Drinking Fountain.,/article/21724
8-48-030,8-48,030, ,8.48.030 Seats for Employees.,/article/21726
8-48-040,8-48,040, ,8.48.040 Seats in Elevators.,/article/21729
8-48-050,8-48,050, ,8.48.050 Toilet Facilities for Industrial Employees.,/article/21730
8-48-060,8-48,060, ,8.48.060 Drinking Fountains for Employees.,/article/21731
8-52-010,8-52,010, ,8.52.010 Premises.,/article/21762
8-52-020,8-52,020, ,8.52.020 Equipment.,/article/21763
8-52-030,8-52,030, ,8.52.030 Skin Preparation.,/article/21764
8-52-040,8-52,040, ,8.52.040 General Supplies.,/article/21765
8-52-050,8-52,050, ,8.52.050 Tattooing Minors - Infections - Medical Tests.,/article/21766
8-65-010,8-65,010, ,8.65.010 Smoking Instrument Defined.,/article/21767
8-65-020,8-65,020, ,8.65.020  Smoking Prohibited Buildings.,/article/178151
8-65-030,8-65,030, ,8.65.030 Smoking Prohibited Vehicles.,/article/21769
8-68-010,8-68,010, ,8.68.010 Right of Entry.,/article/21770
8-68-020,8-68,020, ,8.68.020 Notice of Unhealthful Condition of Premises.,/article/21771
8-68-030,8-68,030, ,8.68.030 Use of Premises Found to be Unhealthful.,/article/21772
8-68-040,8-68,040, ,8.68.040 Powers of Inspection.,/article/21773
8-70-010,8-70,010, ,8.70.010 Annexation to Remove Danger to Public Health.,/article/21775
8-95-010,8-95,010, ,8.95.010 Scope.,/article/21778
9-01-010,9-01,010, ,9.01.010 Purpose.,/article/474910
9-01-020,9-01,020, ,9.01.020  Definitions.,/article/474911
9-01-030,9-01,030, ,9.01.030  Accrual of Sick Time.,/article/474912
9-01-040,9-01,040, ,9.01.040  Use of Sick Time.,/article/474913
9-01-050,9-01,050, ,9.01.050  Exercise of Rights Protected; Retaliation Prohibited.,/article/474914
9-01-060,9-01,060, ,9.01.060  Notice and Posting.,/article/474915
9-01-070,9-01,070, ,9.01.070  Employer Records.,/article/474916
9-01-080,9-01,080, ,9.01.080  Administrative Rules Implementing this Chapter.,/article/474917
9-01-090,9-01,090, ,9.01.090  Enforcement.,/article/474918
9-01-100,9-01,100, ,9.01.100  Confidentiality and Nondisclosure.,/article/474919
9-01-110,9-01,110, ,9.01.110  Other Legal Requirements.,/article/474920
9-01-120,9-01,120, ,9.01.120  Public Education and Outreach.,/article/474921
9-01-130,9-01,130, ,9.01.130  Severability.,/article/474922
9-01-140,9-01,140, ,9.01.140  Application.,/article/474923
10-10-010,10-10,010, ,10.10.010 Short Title.,/article/18925
10-10-020,10-10,020, ,10.10.020 Purpose.,/article/18926
10-10-030,10-10,030, ,10.10.030  Authority.,/article/692767
10-10-040,10-10,040, ,10.10.040 Complaints.,/article/18928
10-10-050,10-10,050, ,10.10.050 Compliance with Other Laws.,/article/18929
10-20-010,10-20,010, ,10.20.010  Definitions.,/article/226992
10-20-020,10-20,020, ,10.20.020  Referenced Regulations.,/article/248154
10-30-010,10-30,010, ,10.30.010 General Scope.,/article/18934
10-30-020,10-30,020, ,10.30.020 Minimum Requirements.,/article/18936
10-30-030,10-30,030, ,10.30.030 Additional Requirements for Special Sites.,/article/18937
10-30-040,10-30,040, ,10.30.040 Maintenance.,/article/18938
10-40-010,10-40,010, ,10.40.010 Plan Required.,/article/18939
10-40-020,10-40,020, ,10.40.020 Permit and Plan Requirements.,/article/18940
10-40-030,10-40,030, ,"10.40.030 Approval or Denial of Erosion, Sediment and Pollutant Control Plan.",/article/18941
10-40-040,10-40,040, ,10.40.040  Alternate Methods Review Process.,/article/226993
10-40-050,10-40,050, ,10.40.050 Issuance of Permit.,/article/18943
10-40-060,10-40,060, ,10.40.060 Public Works Projects.,/article/18944
10-40-070,10-40,070, ,10.40.070 Cancellation of Permit or Expiration of Permit.,/article/18945
10-50-010,10-50,010, ,10.50.010 General.,/article/18946
10-50-020,10-50,020, ,10.50.020 Inspections for Non-Permitted Activities,/article/18947
10-50-030,10-50,030, ,10.50.030 City Inspections.,/article/18948
10-50-040,10-50,040, ,10.50.040 Other Inspections.,/article/18949
10-50-050,10-50,050, ,10.50.050 Refusal of Entry.,/article/18950
10-50-060,10-50,060, ,10.50.060 Release of Bond or Other Guarantee.,/article/18951
10-60-010,10-60,010, ,"10.60.010 Revisions to Erosion, Sediment and Pollutant Control Plan.",/article/18952
10-70-010,10-70,010, ,10.70.010 Violation of Title.,/article/18954
10-70-020,10-70,020, ,10.70.020 Notice of Violation.,/article/18955
10-70-030,10-70,030, ,10.70.030 Stop Work Orders.,/article/18956
10-70-040,10-70,040, ,"10.70.040 Erosion, Sediment and Pollutant Control Plan for Non-Permitted Activities",/article/18957
10-70-050,10-70,050, ,10.70.050 Voluntary Compliance Agreement.,/article/18958
10-70-060,10-70,060, ,10.70.060  Civil Penalties,/article/725781
10-70-070,10-70,070, ,10.70.070 Appeal of Notice of Violations and Penalties.,/article/18960
10-80-010,10-80,010, ,10.80.010 Summary Abatement Authorized.,/article/18961
10-80-020,10-80,020, ,10.80.020 Notification Following Summary Abatement.,/article/18962
10-80-030,10-80,030, ,10.80.030  Financial Responsibility.,/article/725783
11-05-010,11-05,010, ,11.05.010   Purpose.,/article/506558
11-05-020,11-05,020, ,11.05.020   Official Name.,/article/506559
11-05-030,11-05,030, ,11.05.030  Authority.,/article/506560
11-05-040,11-05,040, ,11.05.040  Where This Title Applies.,/article/506561
11-05-050,11-05,050, ,"11.05.050  Other City, Regional, State and Federal Regulations.",/article/506562
11-05-100,11-05,100, ,11.05.100  Severability.,/article/506563
11-05-110,11-05,110, ,11.05.110  Liability.,/article/664747
11-10-010,11-10,010, ,11.10.010  Code Administration and Duties Performed.,/article/506566
11-10-020,11-10,020, ,11.10.020  Determining What Regulations Apply.,/article/674406
11-10-030,11-10,030, ,11.10.030  General Rules For Reading and Applying the Code Language.,/article/506568
11-10-040,11-10,040, ,11.10.040  Amendments to this Title.,/article/506570
11-10-050,11-10,050, ,11.10.050  Interagency and Intergovernmental Agreements.,/article/506572
11-10-060,11-10,060, ,11.10.060  Performance Guarantees.,/article/506573
11-10-070,11-10,070, ,11.10.070  Fees.,/article/734788
11-15-010,11-15,010, ,11.15.010  Tree Planting and Preservation Fund.,/article/734790
11-15-020,11-15,020, ,11.15.020  Urban Forestry Fund.,/article/514534
11-15-030,11-15,030, ,11.15.030  Charitable Contributions.,/article/514535
11-15-040,11-15,040, ,11.15.040  Annual Report.,/article/734791
11-20-010,11-20,010, ,11.20.010  Purpose.,/article/514541
11-20-020,11-20,020, ,11.20.020  The Urban Forestry Commission.,/article/664748
11-20-030,11-20,030, ,11.20.030  The Urban Forestry Appeals Board.,/article/514559
11-20-040,11-20,040, ,11.20.040  Technical Assistance.,/article/514565
11-20-050,11-20,050, ,11.20.050  The Urban Forest Plan.,/article/514570
11-20-060,11-20,060, ,11.20.060  Heritage Trees.,/article/636052
11-30-010,11-30,010, ,11.30.010  Purpose.,/article/514576
11-30-020,11-30,020, ,11.30.020  Description of Tree Permits.,/article/514610
11-30-030,11-30,030, ,11.30.030  Applications.,/article/514623
11-30-040,11-30,040, ,11.30.040  Procedure for Type A Permits.,/article/636250
11-30-050,11-30,050, ,11.30.050  Procedure for Type B Permits.,/article/636251
11-30-100,11-30,100, ,11.30.100  Regulations That Apply After Permit Approval.,/article/514660
11-40-010,11-40,010, ,11.40.010  Purpose.,/article/514680
11-40-020,11-40,020, ,11.40.020  When a Tree Permit is Required.,/article/636252
11-40-030,11-40,030, ,11.40.030    Exemptions.,/article/514696
11-40-040,11-40,040, ,11.40.040  City and Street Tree Permit Standards and Review Factors.,/article/636266
11-40-050,11-40,050, ,11.40.050  Private Tree Permit Standards and Review Factors.,/article/514721
11-40-060,11-40,060, ,11.40.060  Tree Replacement Requirements.,/article/514724
11-45-010,11-45,010, ,11.45.010  Purpose.,/article/514726
11-45-020,11-45,020, ,11.45.020  Application Requirements.,/article/514727
11-45-030,11-45,030, ,11.45.030  Procedures.,/article/664749
11-45-040,11-45,040, ,11.45.040  Review Factors.,/article/514729
11-45-050,11-45,050, ,11.45.050  Permit Specifications.,/article/514731
11-50-010,11-50,010, ,11.50.010  Purpose.,/article/514733
11-50-020,11-50,020, ,11.50.020  When a Tree Plan is Required.,/article/674397
11-50-030,11-50,030, ,11.50.030  Development Impact Area Option For Large Sites and Streets.,/article/636271
11-50-040,11-50,040, ,11.50.040  Tree Preservation Standards.,/article/692768
11-50-050,11-50,050, ,11.50.050    On-Site Tree Density Standards.,/article/687082
11-50-060,11-50,060, ,11.50.060  Street Tree Planting Standards.,/article/514742
11-50-070,11-50,070, ,11.50.070  Tree Plan Submittal Requirements.,/article/674402
11-50-080,11-50,080, ,11.50.080  Changes to Approved Tree Plans and Emergency Tree Removal.,/article/514746
11-50-090,11-50,090, ,11.50.090  Administrative Review.,/article/674403
11-50-095,11-50,095, ,11.50.095  Appeals.,/article/674404
11-60-010,11-60,010, ,11.60.010  Where These Regulations Apply.,/article/514747
11-60-020,11-60,020, ,11.60.020  Tree Planting Specifications.,/article/636282
11-60-030,11-60,030, ,11.60.030  Tree Protection Specifications.,/article/636286
11-60-040,11-60,040, ,11.60.040  Tree Pruning and Root Cutting Specifications.,/article/514754
11-60-050,11-60,050, ,11.60.050  Tree Removal Specifications.,/article/514755
11-60-060,11-60,060, ,11.60.060  Tree Maintenance Specifications and Responsibilities.,/article/514756
11-70-010,11-70,010, ,11.70.010  Purpose.,/article/514785
11-70-020,11-70,020, ,11.70.020  Where These Regulations Apply.,/article/514786
11-70-030,11-70,030, ,11.70.030  Violations.,/article/514787
11-70-040,11-70,040, ,11.70.040  Enforcement Authority.,/article/514788
11-70-050,11-70,050, ,11.70.050  Prohibited Actions.,/article/514789
11-70-060,11-70,060, ,11.70.060  Inspections and Evidence.,/article/514790
11-70-070,11-70,070, ,11.70.070  Notice and Order.,/article/514791
11-70-080,11-70,080, ,11.70.080  Correcting Violations of this Title.,/article/664751
11-70-090,11-70,090, ,11.70.090  Enforcement Actions.,/article/725892
11-70-100,11-70,100, ,11.70.100  Nuisance Abatement.,/article/636303
11-70-110,11-70,110, ,11.70.110  Summary Abatement.,/article/514799
11-70-120,11-70,120, ,11.70.120  Administrative Review.,/article/514800
11-70-130,11-70,130, ,11.70.130  Appeals to the Code Hearings Officer.,/article/514802
11-70-140,11-70,140, ,11.70.140  Further Appeals.,/article/514804
11-70-150,11-70,150, ,11.70.150  Waivers.,/article/514805
11-80-010,11-80,010, ,11.80.010  Defining Words.,/article/514806
11-80-020,11-80,020, ,11.80.020  Definitions and Measurements.,/article/692776
12-04-010,12-04,010, ,12.04.010 Purpose.,/article/13390
12-08-010,12-08,010, ,12.08.010 Mayor and Successor to Mayor.,/article/13394
12-08-020,12-08,020, ,12.08.020 Authority.,/article/13396
12-08-030,12-08,030, ,12.08.030 Traffic Control Area Defined.,/article/13397
12-08-040,12-08,040, ,12.08.040 Authorized Vehicles Defined.,/article/13398
12-12-010,12-12,010, ,12.12.010 Penalties.,/article/13402
12-12-020,12-12,020, ,12.12.020 Violation.,/article/13403
12-16-010,12-16,010, ,12.16.010 Air Pollution Condition ALERT.,/article/13405
12-16-020,12-16,020, ,12.16.020 Air Pollution Condition WARNING.,/article/13407
12-16-030,12-16,030, ,12.16.030 Air Pollution Condition EMERGENCY.,/article/13408
13-05-005,13-05,005, ,13.05.005  Definitions.,/article/185338
13-05-010,13-05,010, ,13.05.010 Administration and Enforcement; Powers and Duties of Director.,/article/13463
13-05-015,13-05,015, ,13.05.015  Permit Required for Specified Animal Facility.,/article/185339
13-05-020,13-05,020, ,13.05.020  Permit Fees.,/article/185341
13-05-025,13-05,025, ,13.05.025 Unsanitary Facilities and revocation of permit.,/article/13474
13-05-030,13-05,030, ,13.05.030 Seamless Banded Pigeon Permits.,/article/13475
13-05-035,13-05,035, ,13.05.035 Livestock within Fifty Feet of Residence.,/article/13497
13-05-040,13-05,040, ,13.05.040 Diseased Animals to be Confined.,/article/13499
13-05-045,13-05,045, ,13.05.045  Civil Penalties and Additional Restrictions.,/article/185342
13-05-050,13-05,050, ,13.05.050  Appeals.,/article/185343
13-10-010,13-10,010, ,13.10.010 Roosters Prohibited.  ,/article/13510
13-10-015,13-10,015, ,13.10.015 Certain Exotic Animal Prohibited;  Exceptions.,/article/13512
13-10-020,13-10,020, ,13.10.020 Swine Not Allowed in City; Exceptions.,/article/13515
13-10-030,13-10,030, ,13.10.030 Permits to Kill Birds Damaging Private Property.  ,/article/13517
13-10-040,13-10,040, ,13.10.040 Sale and Display of Artificially Colored Fowl and Rabbits and Certain Fowls as Pets.,/article/13520
13-10-050,13-10,050, ,13.10.050 Animals Must Be Properly Shod.  ,/article/13522
14A-10-010,14A-10,010, ,14A.10.010 Definitions.,/article/15381
14A-20-010,14A-20,010, ,14A.20.010 General Purposes of Title.,/article/15384
14A-20-020,14A-20,020, ,14A.20.020 Principles of Construction.,/article/15385
14A-20-030,14A-20,030, ,14A.20.030 Constitutionality.,/article/15386
14A-20-040,14A-20,040, ,14A.20.040 Consistency with State Criminal Law.,/article/15387
14A-20-050,14A-20,050, ,14A.20.050 Prohibited Acts Generally.,/article/15395
14A-20-060,14A-20,060, ,14A.20.060 Penalty for Violation.,/article/15396
14A-20-070,14A-20,070, ,14A.20.070 Claims for Rewards.,/article/15397
14A-20-080,14A-20,080, ,14A.20.080 Restrictions on Rewards.,/article/15398
14A-20-090,14A-20,090, ,14A.20.090 Council Decisions on Rewards Final.,/article/15399
14A-20-100,14A-20,100, ,14A.20.100 Ineligibility of Police for Rewards.,/article/15400
14A-30-010,14A-30,010, ,14A.30.010 Unlawful Noise Disturbance.,/article/15404
14A-30-020,14A-30,020, ,14A.30.020 Unlawful Operation of Sound Producing Equipment.,/article/15411
14A-30-030,14A-30,030, ,14A.30.030 Unauthorized Use of a Police Vehicle.,/article/15412
14A-30-040,14A-30,040, ,14A.30.040 Unlawful Use of Badges.,/article/15413
14A-30-050,14A-30,050, ,14A.30.050 Tampering with Animals Used for Law Enforcement Purposes.,/article/15419
14A-30-060,14A-30,060, ,14A.30.060 Unlawful Possession or Use of Devices Used to Open Coin Boxes.,/article/15420
14A-30-070,14A-30,070, ,14A.30.070  Unlawful Transfer of a Recreational Vehicle.,/article/661069
14A-40-010,14A-40,010, ,14A.40.010 Interfering with Privacy.,/article/15421
14A-40-020,14A-40,020, ,14A.40.020 Offensive Physical Contact Prohibited.,/article/15422
14A-40-030,14A-40,030, ,14A.40.030 Indecent Exposure.,/article/15423
14A-40-040,14A-40,040, ,14A.40.040 Loitering to Solicit Prostitution.,/article/15424
14A-40-050,14A-40,050, ,14A.40.050 Unlawful Prostitution Procurement Activities.,/article/15425
14A-50-010,14A-50,010, ,14A.50.010  Alcohol on Public Property and Public Rights of Way.,/article/354872
14A-50-020,14A-50,020, ,14A.50.020 Camping Prohibited on Public Property and Public Rights of Way.,/article/15427
14A-50-030,14A-50,030, ,14A.50.030  Sidewalk Use.,/article/654189
14A-50-035,14A-50,035, ,14A.50.035 Pedestrians.,/article/15429
14A-50-040,14A-50,040, ,14A.50.040 Conducting Business on City Property or Public Rights of Way.,/article/15430
14A-50-050,14A-50,050, ,14A.50.050 Erecting Permanent or Temporary Structures on Public Property or Public Rights of Way.,/article/15431
14A-50-060,14A-50,060, ,14A.50.060 Resale of Tickets to Events at Municipal Facilities at a Premium Price Prohibited.,/article/15432
14A-50-070,14A-50,070, ,14A.50.070 Advertising on Streets.,/article/15433
14A-50-110,14A-50,110, ,14A.50.110 Misuse of a Public Restroom.,/article/15434
14A-50-120,14A-50,120, ,14A.50.120 Misuse of a Public Drinking Fountain.,/article/15435
14A-50-130,14A-50,130, ,14A.50.130 Misuse of Reservoirs.,/article/15436
14A-55-010,14A-55,010, ,14A.55.010  Access to Public Property for Parade Event.,/article/193560
14A-55-020,14A-55,020, ,14A.55.020  Enforcement and Notice of Violation.,/article/193561
14A-55-030,14A-55,030, ,14A.55.030  Penalties.,/article/193562
